contig	length	depth_mapped	gc	maxbin	metabat
k99_61958	1233	40	48	maxbin_1	metabat_unbinned
k99_60623	1233	38	36	maxbin_2	metabat_unbinned
k99_43803	1233	35	37	maxbin_2	metabat_unbinned
k99_122030	1233	30	35	maxbin_2	metabat_unbinned
k99_121688	1233	36	37	maxbin_2	metabat_unbinned
k99_114751	1233	50	37	maxbin_2	metabat_unbinned
k99_96265	1232	46	37	maxbin_2	metabat_unbinned
k99_95970	1232	33	34	maxbin_2	metabat_unbinned
k99_80651	1232	67	37	maxbin_2	metabat_unbinned
k99_73859	1232	30	37	maxbin_2	metabat_unbinned
k99_62224	1232	49	36	maxbin_2	metabat_unbinned
k99_35639	1232	33	36	maxbin_2	metabat_unbinned
k99_16950	1232	73	38	maxbin_2	metabat_unbinned
k99_1468	1232	30	35	maxbin_2	metabat_unbinned
k99_118806	1232	22	43	maxbin_2	metabat_unbinned
k99_115760	1232	141	38	maxbin_2	metabat_unbinned
k99_103585	1232	28	33	maxbin_2	metabat_unbinned
k99_64872	1231	46	46	maxbin_1	metabat_unbinned
k99_63336	1231	86	39	maxbin_2	metabat_unbinned
k99_58065	1231	328	34	maxbin_2	metabat_unbinned
k99_2961	1231	49	39	maxbin_2	metabat_unbinned
k99_127530	1231	27	49	maxbin_1	metabat_unbinned
k99_120031	1231	29	36	maxbin_2	metabat_unbinned
k99_1049	1231	70	38	maxbin_2	metabat_unbinned
k99_9458	1230	74	34	maxbin_2	metabat_unbinned
k99_82853	1230	36	38	maxbin_2	metabat_unbinned
k99_80183	1230	1438	52	maxbin_1	metabat_unbinned
k99_46449	1230	109	39	maxbin_2	metabat_unbinned
k99_42358	1230	1028	52	maxbin_1	metabat_unbinned
k99_4210	1230	56	40	maxbin_2	metabat_unbinned
k99_3960	1230	86	44	maxbin_2	metabat_unbinned
k99_24373	1230	155	39	maxbin_2	metabat_unbinned
k99_123495	1230	22	35	maxbin_2	metabat_unbinned
k99_121980	1230	48	38	maxbin_2	metabat_unbinned
k99_11394	1230	58	37	maxbin_2	metabat_unbinned
k99_88769	1229	1930	49	maxbin_1	metabat_unbinned
k99_77743	1229	180	38	maxbin_2	metabat_unbinned
k99_74568	1229	53	44	maxbin_2	metabat_unbinned
k99_62572	1229	150	38	maxbin_2	metabat_unbinned
k99_57403	1229	165	41	maxbin_2	metabat_unbinned
k99_51422	1229	21	40	maxbin_2	metabat_unbinned
k99_39241	1229	40	38	maxbin_2	metabat_unbinned
k99_120080	1229	28	35	maxbin_2	metabat_unbinned
k99_105127	1229	61	35	maxbin_2	metabat_unbinned
k99_102715	1229	1159	49	maxbin_1	metabat_unbinned
k99_10090	1229	352	37	maxbin_2	metabat_unbinned
k99_92862	1228	35	47	maxbin_1	metabat_unbinned
k99_87157	1228	55	36	maxbin_2	metabat_unbinned
k99_67919	1228	51	36	maxbin_2	metabat_unbinned
k99_56779	1228	50	32	maxbin_2	metabat_unbinned
k99_126017	1228	43	38	maxbin_2	metabat_unbinned
k99_125392	1228	45	38	maxbin_2	metabat_unbinned
k99_109849	1228	32	35	maxbin_2	metabat_unbinned
k99_97335	1227	39	33	maxbin_2	metabat_unbinned
k99_88872	1227	48	39	maxbin_2	metabat_unbinned
k99_84430	1227	30	48	maxbin_1	metabat_unbinned
k99_80360	1227	67	33	maxbin_2	metabat_unbinned
k99_78171	1227	26	39	maxbin_2	metabat_unbinned
k99_63629	1227	37	37	maxbin_2	metabat_unbinned
k99_21603	1227	1262	46	maxbin_1	metabat_unbinned
k99_12657	1227	25	58	maxbin_noclass	metabat_unbinned
k99_12316	1227	71	39	maxbin_2	metabat_unbinned
k99_117485	1227	120	38	maxbin_2	metabat_unbinned
k99_101006	1227	32	40	maxbin_2	metabat_unbinned
k99_95939	1226	190	38	maxbin_2	metabat_unbinned
k99_94005	1226	31	34	maxbin_2	metabat_unbinned
k99_8090	1226	161	34	maxbin_2	metabat_unbinned
k99_73697	1226	279	40	maxbin_2	metabat_unbinned
k99_51914	1226	93	31	maxbin_noclass	metabat_unbinned
k99_32449	1226	67	41	maxbin_2	metabat_unbinned
k99_120997	1226	236	40	maxbin_2	metabat_unbinned
k99_88637	1225	73	33	maxbin_2	metabat_unbinned
k99_53986	1225	54	38	maxbin_2	metabat_unbinned
k99_38365	1225	32	41	maxbin_2	metabat_unbinned
k99_99500	1224	36	34	maxbin_2	metabat_unbinned
k99_93367	1224	33	42	maxbin_2	metabat_unbinned
k99_90243	1224	23	40	maxbin_2	metabat_unbinned
k99_84167	1224	27	38	maxbin_2	metabat_unbinned
k99_72922	1224	50	42	maxbin_2	metabat_unbinned
k99_68641	1224	36	37	maxbin_2	metabat_unbinned
k99_46781	1224	46	44	maxbin_2	metabat_unbinned
k99_40371	1224	176	34	maxbin_2	metabat_unbinned
k99_22625	1224	161	35	maxbin_2	metabat_unbinned
k99_78251	1223	47	41	maxbin_2	metabat_unbinned
k99_67951	1223	39	36	maxbin_2	metabat_unbinned
k99_61493	1223	47	42	maxbin_2	metabat_unbinned
k99_40802	1223	36	38	maxbin_2	metabat_unbinned
k99_117693	1223	34	37	maxbin_2	metabat_unbinned
k99_103404	1223	173	36	maxbin_2	metabat_unbinned
k99_101580	1223	27	37	maxbin_2	metabat_unbinned
k99_9859	1222	41	44	maxbin_2	metabat_unbinned
k99_83114	1222	47	37	maxbin_2	metabat_unbinned
k99_7380	1222	1112	44	maxbin_1	metabat_unbinned
k99_43903	1222	28	34	maxbin_2	metabat_unbinned
k99_18627	1222	51	46	maxbin_1	metabat_unbinned
k99_17450	1222	50	42	maxbin_2	metabat_unbinned
k99_107020	1222	85	42	maxbin_2	metabat_unbinned
k99_67181	1221	22	38	maxbin_2	metabat_unbinned
k99_66195	1221	27	46	maxbin_1	metabat_unbinned
k99_56452	1221	46	33	maxbin_2	metabat_unbinned
k99_53716	1221	49	35	maxbin_2	metabat_unbinned
k99_52717	1221	25	40	maxbin_2	metabat_unbinned
k99_37905	1221	142	38	maxbin_2	metabat_unbinned
k99_32214	1221	21	36	maxbin_2	metabat_unbinned
k99_29922	1221	27	53	maxbin_1	metabat_unbinned
k99_122616	1221	1024	47	maxbin_1	metabat_unbinned
k99_116972	1221	32	35	maxbin_2	metabat_unbinned
k99_111676	1221	30	40	maxbin_2	metabat_unbinned
k99_104908	1221	23	35	maxbin_2	metabat_unbinned
k99_100395	1221	52	38	maxbin_2	metabat_unbinned
k99_97671	1220	88	39	maxbin_2	metabat_unbinned
k99_8051	1220	127	39	maxbin_2	metabat_unbinned
k99_71372	1220	23	37	maxbin_2	metabat_unbinned
k99_44237	1220	31	43	maxbin_2	metabat_unbinned
k99_23410	1220	112	41	maxbin_2	metabat_unbinned
k99_122914	1220	19	34	maxbin_2	metabat_unbinned
k99_69491	1219	37	38	maxbin_2	metabat_unbinned
k99_23351	1219	147	34	maxbin_2	metabat_unbinned
k99_20202	1219	121	41	maxbin_2	metabat_unbinned
k99_122160	1219	147	32	maxbin_2	metabat_unbinned
k99_11079	1219	109	32	maxbin_2	metabat_unbinned
k99_107622	1219	40	38	maxbin_2	metabat_unbinned
k99_60213	1218	85	35	maxbin_2	metabat_unbinned
k99_4610	1218	79	45	maxbin_1	metabat_unbinned
k99_42742	1218	78	44	maxbin_1	metabat_unbinned
k99_37312	1218	102	38	maxbin_2	metabat_unbinned
k99_20830	1218	35	44	maxbin_2	metabat_unbinned
k99_17408	1218	21	37	maxbin_2	metabat_unbinned
k99_14148	1218	212	37	maxbin_2	metabat_unbinned
k99_121054	1218	88	39	maxbin_2	metabat_unbinned
k99_108879	1218	23	38	maxbin_2	metabat_unbinned
k99_97309	1217	77	50	maxbin_1	metabat_unbinned
k99_84809	1217	36	37	maxbin_2	metabat_unbinned
k99_53136	1217	42	44	maxbin_2	metabat_unbinned
k99_12745	1217	43	37	maxbin_2	metabat_unbinned
k99_125031	1217	49	41	maxbin_2	metabat_unbinned
k99_114527	1217	38	38	maxbin_2	metabat_unbinned
k99_90268	1216	30	33	maxbin_2	metabat_unbinned
k99_8807	1216	35	38	maxbin_2	metabat_unbinned
k99_83986	1216	145	38	maxbin_2	metabat_unbinned
k99_53421	1216	68	39	maxbin_2	metabat_unbinned
k99_51733	1216	91	37	maxbin_2	metabat_unbinned
k99_34619	1216	30	38	maxbin_2	metabat_unbinned
k99_29142	1216	42	60	maxbin_noclass	metabat_unbinned
k99_19291	1216	34	39	maxbin_2	metabat_unbinned
k99_19273	1216	97	38	maxbin_2	metabat_unbinned
k99_14358	1216	57	41	maxbin_2	metabat_unbinned
k99_108185	1216	102	37	maxbin_2	metabat_unbinned
k99_92899	1215	71	45	maxbin_2	metabat_unbinned
k99_82050	1215	24	40	maxbin_2	metabat_unbinned
k99_75996	1215	25	42	maxbin_2	metabat_unbinned
k99_7453	1215	24	37	maxbin_2	metabat_unbinned
k99_71375	1215	65	43	maxbin_2	metabat_unbinned
k99_18148	1215	31	39	maxbin_2	metabat_unbinned
k99_14812	1215	40	35	maxbin_2	metabat_unbinned
k99_121830	1215	30	37	maxbin_2	metabat_unbinned
k99_118518	1215	53	35	maxbin_2	metabat_unbinned
k99_111944	1215	33	37	maxbin_2	metabat_unbinned
k99_103887	1215	148	37	maxbin_2	metabat_unbinned
k99_93903	1214	20	33	maxbin_2	metabat_unbinned
k99_62542	1214	25	34	maxbin_2	metabat_unbinned
k99_60395	1214	38	37	maxbin_2	metabat_unbinned
k99_49467	1214	138	35	maxbin_2	metabat_unbinned
k99_44014	1214	35	42	maxbin_2	metabat_unbinned
k99_40823	1214	55	43	maxbin_2	metabat_unbinned
k99_31713	1214	42	33	maxbin_2	metabat_unbinned
k99_127502	1214	246	31	maxbin_2	metabat_unbinned
k99_12531	1214	39	37	maxbin_2	metabat_unbinned
k99_11375	1214	36	44	maxbin_2	metabat_unbinned
k99_108094	1214	105	41	maxbin_2	metabat_unbinned
k99_104566	1214	926	46	maxbin_1	metabat_unbinned
k99_98823	1213	177	37	maxbin_2	metabat_unbinned
k99_84863	1213	22	34	maxbin_2	metabat_unbinned
k99_81061	1213	32	38	maxbin_2	metabat_unbinned
k99_74543	1213	23	35	maxbin_2	metabat_unbinned
k99_62768	1213	38	36	maxbin_2	metabat_unbinned
k99_34598	1213	22	39	maxbin_2	metabat_unbinned
k99_31054	1213	70	34	maxbin_2	metabat_unbinned
k99_23709	1213	49	43	maxbin_2	metabat_unbinned
k99_19877	1213	181	38	maxbin_2	metabat_unbinned
k99_16036	1213	161	42	maxbin_2	metabat_unbinned
k99_13267	1213	226	36	maxbin_2	metabat_unbinned
k99_123024	1213	38	43	maxbin_2	metabat_unbinned
k99_118082	1213	27	35	maxbin_2	metabat_unbinned
k99_49377	1212	310	34	maxbin_2	metabat_unbinned
k99_46364	1212	60	34	maxbin_2	metabat_unbinned
k99_4313	1212	48	38	maxbin_2	metabat_unbinned
k99_26660	1212	20	33	maxbin_2	metabat_unbinned
k99_83350	1211	106	36	maxbin_2	metabat_unbinned
k99_64088	1211	59	37	maxbin_2	metabat_unbinned
k99_47397	1211	27	34	maxbin_2	metabat_unbinned
k99_30564	1211	52	35	maxbin_2	metabat_unbinned
k99_122570	1211	78	35	maxbin_2	metabat_unbinned
k99_98177	1210	593	40	maxbin_2	metabat_unbinned
k99_95985	1210	150	38	maxbin_2	metabat_unbinned
k99_79561	1210	261	35	maxbin_2	metabat_unbinned
k99_7758	1210	30	35	maxbin_2	metabat_unbinned
k99_38337	1210	179	39	maxbin_2	metabat_unbinned
k99_32963	1210	147	40	maxbin_2	metabat_unbinned
k99_2347	1210	42	39	maxbin_2	metabat_unbinned
k99_104393	1210	14	31	maxbin_2	metabat_unbinned
k99_96213	1209	525	35	maxbin_2	metabat_unbinned
k99_84433	1209	44	42	maxbin_2	metabat_unbinned
k99_56772	1209	254	32	maxbin_2	metabat_unbinned
k99_51410	1209	82	43	maxbin_2	metabat_unbinned
k99_50313	1209	42	40	maxbin_2	metabat_unbinned
k99_24542	1209	107	35	maxbin_2	metabat_unbinned
k99_16411	1209	52	39	maxbin_2	metabat_unbinned
k99_117233	1209	339	37	maxbin_2	metabat_unbinned
k99_87464	1208	48	43	maxbin_2	metabat_unbinned
k99_72128	1208	31	36	maxbin_2	metabat_unbinned
k99_55872	1208	102	37	maxbin_2	metabat_unbinned
k99_53757	1208	26	40	maxbin_2	metabat_unbinned
k99_49666	1208	21	35	maxbin_2	metabat_unbinned
k99_39918	1208	51	36	maxbin_2	metabat_unbinned
k99_11516	1208	1865	49	maxbin_1	metabat_unbinned
k99_101911	1208	234	37	maxbin_2	metabat_unbinned
k99_81744	1207	41	40	maxbin_2	metabat_unbinned
k99_30177	1207	33	34	maxbin_2	metabat_unbinned
k99_28753	1207	30	39	maxbin_2	metabat_unbinned
k99_116887	1207	51	46	maxbin_1	metabat_unbinned
k99_111841	1207	195	34	maxbin_2	metabat_unbinned
k99_63633	1206	46	41	maxbin_2	metabat_unbinned
k99_54603	1206	191	36	maxbin_2	metabat_unbinned
k99_44227	1206	75	43	maxbin_2	metabat_unbinned
k99_35032	1206	76	42	maxbin_2	metabat_unbinned
k99_22981	1206	26	37	maxbin_2	metabat_unbinned
k99_17758	1206	31	36	maxbin_2	metabat_unbinned
k99_127261	1206	41	43	maxbin_2	metabat_unbinned
k99_126411	1206	33	39	maxbin_2	metabat_unbinned
k99_119189	1206	126	35	maxbin_2	metabat_unbinned
k99_114236	1206	45	37	maxbin_2	metabat_unbinned
k99_104712	1206	31	39	maxbin_2	metabat_unbinned
k99_91966	1205	26	40	maxbin_2	metabat_unbinned
k99_75577	1205	23	42	maxbin_2	metabat_unbinned
k99_70734	1205	71	40	maxbin_2	metabat_unbinned
k99_54285	1205	28	41	maxbin_2	metabat_unbinned
k99_38501	1205	24	43	maxbin_2	metabat_unbinned
k99_21110	1205	65	42	maxbin_noclass	metabat_unbinned
k99_14400	1205	141	37	maxbin_2	metabat_unbinned
k99_12238	1205	90	40	maxbin_2	metabat_unbinned
k99_109651	1205	176	34	maxbin_2	metabat_unbinned
k99_625	1204	95	35	maxbin_2	metabat_unbinned
k99_62349	1204	87	38	maxbin_2	metabat_unbinned
k99_30102	1204	26	37	maxbin_2	metabat_unbinned
k99_27522	1204	83	40	maxbin_2	metabat_unbinned
k99_21762	1204	75	39	maxbin_2	metabat_unbinned
k99_119067	1204	25	39	maxbin_2	metabat_unbinned
k99_118686	1204	133	30	maxbin_2	metabat_unbinned
k99_118045	1204	54	43	maxbin_2	metabat_unbinned
k99_116125	1204	404	38	maxbin_2	metabat_unbinned
k99_95697	1203	59	35	maxbin_2	metabat_unbinned
k99_72401	1203	79	36	maxbin_2	metabat_unbinned
k99_55288	1203	53	35	maxbin_2	metabat_unbinned
k99_51026	1203	50	40	maxbin_2	metabat_unbinned
k99_1385	1203	37	39	maxbin_2	metabat_unbinned
k99_101749	1203	23	35	maxbin_2	metabat_unbinned
k99_94920	1202	22	38	maxbin_2	metabat_unbinned
k99_93761	1202	84	37	maxbin_2	metabat_unbinned
k99_65079	1202	66	36	maxbin_2	metabat_unbinned
k99_79639	1201	92	39	maxbin_2	metabat_unbinned
k99_69173	1201	41	39	maxbin_2	metabat_unbinned
k99_58424	1201	38	38	maxbin_2	metabat_unbinned
k99_8685	1200	299	37	maxbin_2	metabat_unbinned
k99_74654	1200	52	39	maxbin_2	metabat_unbinned
k99_73596	1200	78	33	maxbin_2	metabat_unbinned
k99_5232	1200	44	44	maxbin_2	metabat_unbinned
k99_47371	1200	267	38	maxbin_2	metabat_unbinned
k99_42528	1200	129	36	maxbin_2	metabat_unbinned
k99_34194	1200	20	35	maxbin_2	metabat_unbinned
k99_3221	1200	87	38	maxbin_2	metabat_unbinned
k99_108729	1200	195	34	maxbin_2	metabat_unbinned
k99_102334	1200	35	36	maxbin_2	metabat_unbinned
k99_83298	1199	50	33	maxbin_2	metabat_unbinned
k99_7247	1199	36	36	maxbin_2	metabat_unbinned
k99_70880	1199	58	39	maxbin_2	metabat_unbinned
k99_68863	1199	59	39	maxbin_2	metabat_unbinned
k99_65437	1199	25	41	maxbin_2	metabat_unbinned
k99_53709	1199	36	32	maxbin_2	metabat_unbinned
k99_45994	1199	162	36	maxbin_2	metabat_unbinned
k99_19060	1199	94	36	maxbin_2	metabat_unbinned
k99_11118	1199	128	35	maxbin_2	metabat_unbinned
k99_104392	1199	29	36	maxbin_2	metabat_unbinned
k99_95095	1198	119	34	maxbin_2	metabat_unbinned
k99_67636	1198	62	37	maxbin_2	metabat_unbinned
k99_57149	1198	35	34	maxbin_2	metabat_unbinned
k99_4844	1198	29	34	maxbin_2	metabat_unbinned
k99_123740	1198	37	32	maxbin_2	metabat_unbinned
k99_119935	1198	77	45	maxbin_2	metabat_unbinned
k99_117082	1198	151	42	maxbin_2	metabat_unbinned
k99_10984	1198	61	37	maxbin_2	metabat_unbinned
k99_52699	1197	68	44	maxbin_2	metabat_unbinned
k99_3898	1197	37	35	maxbin_2	metabat_unbinned
k99_31746	1197	245	35	maxbin_2	metabat_unbinned
k99_25615	1197	22	32	maxbin_2	metabat_unbinned
k99_20713	1197	81	36	maxbin_2	metabat_unbinned
k99_19942	1197	65	42	maxbin_2	metabat_unbinned
k99_108139	1197	87	37	maxbin_2	metabat_unbinned
k99_9552	1196	267	35	maxbin_2	metabat_unbinned
k99_79612	1196	60	32	maxbin_2	metabat_unbinned
k99_6315	1196	234	36	maxbin_2	metabat_unbinned
k99_31472	1196	157	38	maxbin_2	metabat_unbinned
k99_29212	1196	430	35	maxbin_2	metabat_unbinned
k99_13521	1196	36	39	maxbin_2	metabat_unbinned
k99_104711	1196	132	40	maxbin_2	metabat_unbinned
k99_104439	1196	35	38	maxbin_2	metabat_unbinned
k99_7567	1195	23	36	maxbin_2	metabat_unbinned
k99_45309	1195	51	35	maxbin_2	metabat_unbinned
k99_31239	1195	27	30	maxbin_2	metabat_unbinned
k99_2659	1195	117	36	maxbin_2	metabat_unbinned
k99_25991	1195	1924	52	maxbin_1	metabat_unbinned
k99_15926	1195	119	37	maxbin_2	metabat_unbinned
k99_14717	1195	787	36	maxbin_2	metabat_unbinned
k99_122254	1195	28	44	maxbin_2	metabat_unbinned
k99_116168	1195	38	42	maxbin_2	metabat_unbinned
k99_115410	1195	18	35	maxbin_2	metabat_unbinned
k99_108364	1195	31	35	maxbin_2	metabat_unbinned
k99_97318	1194	22	38	maxbin_2	metabat_unbinned
k99_86022	1194	28	40	maxbin_2	metabat_unbinned
k99_72195	1194	26	32	maxbin_2	metabat_unbinned
k99_42360	1194	165	41	maxbin_2	metabat_unbinned
k99_102924	1194	32	37	maxbin_2	metabat_unbinned
k99_95227	1193	51	38	maxbin_2	metabat_unbinned
k99_87468	1193	75	47	maxbin_1	metabat_unbinned
k99_5960	1193	53	44	maxbin_2	metabat_unbinned
k99_57601	1193	124	34	maxbin_2	metabat_unbinned
k99_53227	1193	84	46	maxbin_noclass	metabat_unbinned
k99_39107	1193	50	38	maxbin_2	metabat_unbinned
k99_117425	1193	54	41	maxbin_2	metabat_unbinned
k99_83299	1192	22	36	maxbin_2	metabat_unbinned
k99_82219	1192	30	34	maxbin_2	metabat_unbinned
k99_79927	1192	42	44	maxbin_2	metabat_unbinned
k99_39122	1192	182	36	maxbin_2	metabat_unbinned
k99_24900	1192	104	40	maxbin_2	metabat_unbinned
k99_2319	1192	50	40	maxbin_2	metabat_unbinned
k99_104284	1192	890	46	maxbin_1	metabat_unbinned
k99_81040	1191	48	42	maxbin_2	metabat_unbinned
k99_60622	1191	28	33	maxbin_2	metabat_unbinned
k99_559	1191	37	38	maxbin_2	metabat_unbinned
k99_30191	1191	42	41	maxbin_2	metabat_unbinned
k99_29489	1191	316	37	maxbin_2	metabat_unbinned
k99_23960	1191	33	43	maxbin_2	metabat_unbinned
k99_19445	1191	30	32	maxbin_2	metabat_unbinned
k99_10013	1191	59	57	maxbin_1	metabat_unbinned
k99_96219	1190	424	34	maxbin_2	metabat_unbinned
k99_94924	1190	32	43	maxbin_2	metabat_unbinned
k99_80244	1190	33	39	maxbin_2	metabat_unbinned
k99_65523	1190	24	53	maxbin_1	metabat_unbinned
k99_55739	1190	28	34	maxbin_2	metabat_unbinned
k99_36504	1190	22	36	maxbin_2	metabat_unbinned
k99_35962	1190	49	37	maxbin_2	metabat_unbinned
k99_27121	1190	1214	57	maxbin_noclass	metabat_unbinned
k99_94023	1189	84	42	maxbin_2	metabat_unbinned
k99_93609	1189	83	36	maxbin_2	metabat_unbinned
k99_76831	1189	25	35	maxbin_2	metabat_unbinned
k99_47911	1189	41	40	maxbin_2	metabat_unbinned
k99_46803	1189	35	38	maxbin_2	metabat_unbinned
k99_36938	1189	50	41	maxbin_2	metabat_unbinned
k99_17213	1189	40	39	maxbin_2	metabat_unbinned
k99_126634	1189	110	35	maxbin_2	metabat_unbinned
k99_125103	1189	27	38	maxbin_2	metabat_unbinned
k99_113166	1189	50	42	maxbin_2	metabat_unbinned
k99_10525	1189	33	34	maxbin_2	metabat_unbinned
k99_102079	1189	37	38	maxbin_2	metabat_unbinned
k99_75809	1188	29	39	maxbin_2	metabat_unbinned
k99_56220	1188	41	38	maxbin_2	metabat_unbinned
k99_54439	1188	48	34	maxbin_2	metabat_unbinned
k99_48893	1188	921	33	maxbin_2	metabat_unbinned
k99_43963	1188	55	41	maxbin_2	metabat_unbinned
k99_43686	1188	45	48	maxbin_1	metabat_unbinned
k99_21268	1188	47	38	maxbin_2	metabat_unbinned
k99_12339	1188	38	36	maxbin_2	metabat_unbinned
k99_96204	1187	59	40	maxbin_2	metabat_unbinned
k99_95636	1187	23	38	maxbin_2	metabat_unbinned
k99_42220	1187	31	41	maxbin_2	metabat_unbinned
k99_40363	1187	34	34	maxbin_2	metabat_unbinned
k99_124434	1187	42	34	maxbin_2	metabat_unbinned
k99_12029	1187	196	36	maxbin_2	metabat_unbinned
k99_116161	1187	406	36	maxbin_2	metabat_unbinned
k99_100461	1187	80	35	maxbin_2	metabat_unbinned
k99_91917	1186	27	39	maxbin_2	metabat_unbinned
k99_88679	1186	57	37	maxbin_2	metabat_unbinned
k99_76800	1186	59	34	maxbin_2	metabat_unbinned
k99_55845	1186	47	46	maxbin_1	metabat_unbinned
k99_55189	1186	31	36	maxbin_2	metabat_unbinned
k99_33905	1186	22	37	maxbin_2	metabat_unbinned
k99_27583	1186	722	51	maxbin_1	metabat_unbinned
k99_25844	1186	400	35	maxbin_2	metabat_unbinned
k99_21955	1186	57	37	maxbin_2	metabat_unbinned
k99_15939	1186	57	37	maxbin_2	metabat_unbinned
k99_15327	1186	312	35	maxbin_2	metabat_unbinned
k99_115499	1186	80	37	maxbin_2	metabat_unbinned
k99_9834	1185	83	36	maxbin_2	metabat_unbinned
k99_17319	1185	252	36	maxbin_2	metabat_unbinned
k99_116362	1185	63	38	maxbin_2	metabat_unbinned
k99_108095	1185	69	34	maxbin_2	metabat_unbinned
k99_62156	1184	27	50	maxbin_1	metabat_unbinned
k99_21957	1184	39	37	maxbin_2	metabat_unbinned
k99_124591	1184	51	38	maxbin_2	metabat_unbinned
k99_100118	1184	110	36	maxbin_2	metabat_unbinned
k99_73855	1183	32	40	maxbin_2	metabat_unbinned
k99_70212	1183	22	37	maxbin_2	metabat_unbinned
k99_60968	1183	71	41	maxbin_2	metabat_unbinned
k99_45528	1183	30	37	maxbin_2	metabat_unbinned
k99_1332	1183	167	44	maxbin_2	metabat_unbinned
k99_124016	1183	27	36	maxbin_2	metabat_unbinned
k99_119919	1183	26	38	maxbin_2	metabat_unbinned
k99_116885	1183	60	34	maxbin_2	metabat_unbinned
k99_9548	1182	51	35	maxbin_2	metabat_unbinned
k99_71535	1182	62	42	maxbin_2	metabat_unbinned
k99_28933	1182	29	34	maxbin_2	metabat_unbinned
k99_122934	1182	52	40	maxbin_2	metabat_unbinned
k99_98707	1181	25	34	maxbin_2	metabat_unbinned
k99_87493	1181	80	33	maxbin_2	metabat_unbinned
k99_86551	1181	32	38	maxbin_2	metabat_unbinned
k99_84174	1181	142	35	maxbin_2	metabat_unbinned
k99_79820	1181	46	44	maxbin_1	metabat_unbinned
k99_79292	1181	137	39	maxbin_2	metabat_unbinned
k99_652	1181	288	33	maxbin_2	metabat_unbinned
k99_36425	1181	1534	43	maxbin_1	metabat_unbinned
k99_28657	1181	71	42	maxbin_2	metabat_unbinned
k99_24320	1181	25	37	maxbin_2	metabat_unbinned
k99_104104	1181	24	36	maxbin_2	metabat_unbinned
k99_100941	1181	25	35	maxbin_2	metabat_unbinned
k99_95111	1180	148	34	maxbin_2	metabat_unbinned
k99_86766	1180	23	42	maxbin_2	metabat_unbinned
k99_839	1180	117	42	maxbin_2	metabat_unbinned
k99_73335	1180	58	48	maxbin_1	metabat_unbinned
k99_42805	1180	113	34	maxbin_2	metabat_unbinned
k99_18703	1180	2189	41	maxbin_2	metabat_unbinned
k99_13377	1180	23	34	maxbin_2	metabat_unbinned
k99_107608	1180	130	38	maxbin_2	metabat_unbinned
k99_8985	1179	31	39	maxbin_2	metabat_unbinned
k99_88821	1179	29	44	maxbin_2	metabat_unbinned
k99_87179	1179	40	38	maxbin_2	metabat_unbinned
k99_84860	1179	38	34	maxbin_2	metabat_unbinned
k99_75512	1179	31	34	maxbin_2	metabat_unbinned
k99_63508	1179	45	40	maxbin_2	metabat_unbinned
k99_54031	1179	136	37	maxbin_2	metabat_unbinned
k99_51762	1179	46	38	maxbin_2	metabat_unbinned
k99_3860	1179	42	41	maxbin_2	metabat_unbinned
k99_26939	1179	30	34	maxbin_2	metabat_unbinned
k99_23296	1179	89	38	maxbin_2	metabat_unbinned
k99_22221	1179	26	40	maxbin_2	metabat_unbinned
k99_21390	1179	166	36	maxbin_2	metabat_unbinned
k99_125404	1179	56	36	maxbin_2	metabat_unbinned
k99_12116	1179	204	37	maxbin_2	metabat_unbinned
k99_116413	1179	37	35	maxbin_2	metabat_unbinned
k99_11054	1179	22	36	maxbin_2	metabat_unbinned
k99_96637	1178	1334	43	maxbin_1	metabat_unbinned
k99_7514	1178	147	34	maxbin_2	metabat_unbinned
k99_56345	1178	185	38	maxbin_2	metabat_unbinned
k99_38345	1178	40	36	maxbin_2	metabat_unbinned
k99_31978	1178	81	38	maxbin_2	metabat_unbinned
k99_29001	1178	34	33	maxbin_2	metabat_unbinned
k99_27966	1178	26	34	maxbin_2	metabat_unbinned
k99_22624	1178	23	34	maxbin_2	metabat_unbinned
k99_113303	1178	64	35	maxbin_2	metabat_unbinned
k99_82269	1177	36	35	maxbin_2	metabat_unbinned
k99_65053	1177	23	45	maxbin_2	metabat_unbinned
k99_57639	1177	38	48	maxbin_1	metabat_unbinned
k99_43899	1177	37	39	maxbin_2	metabat_unbinned
k99_29266	1177	25	45	maxbin_2	metabat_unbinned
k99_27053	1177	161	38	maxbin_2	metabat_unbinned
k99_121199	1177	23	38	maxbin_2	metabat_unbinned
k99_84821	1176	26	36	maxbin_2	metabat_unbinned
k99_80485	1176	24	39	maxbin_2	metabat_unbinned
k99_75075	1176	30	40	maxbin_2	metabat_unbinned
